#  telescope	date	JD	airmass	filter_obs	filter	constant
     FTS	2012-11-09	56240.415	1.016	     daophot	  g  23.3171  gr -0.0090 | 0.005  0.0
     FTS	2012-11-09	56240.428	1.031	     daophot	  g  23.6256  gr -0.0315 | 0.063  0.0
     FTS	2012-11-09	56240.447	1.064	     daophot	  g  22.6701  gr 0.06847 | 0.129  0.0
     FTS	2012-11-09	56240.453	1.078	     daophot	  g  21.9579  gr -0.0235 | 0.007  0.0
     FTS	2012-11-09	56240.416	1.017	     daophot	  g  23.0453  gr 0.04134 | 0.044  0.0
     FTS	2012-11-09	56240.429	1.032	     daophot	  g  23.7065  gr 0.00972 | 0.010  0.0
     FTS	2012-11-09	56240.442	1.054	     daophot	  g  21.7535  gr 0.01697 | 0.009  0.0
     FTS	2012-11-09	56240.448	1.066	     daophot	  g  22.4917  gr 0.06860 | 0.058  0.0
     FTS	2012-11-09	56240.413	1.014	     daophot	  i  22.2678  ri 0.00239 | 0.000  0.0
     FTS	2012-11-09	56240.413	1.014	     daophot	  i  22.2678  ri 0.00239 | 0.000  0.0
     FTS	2012-11-09	56240.419	1.019	     daophot	  i  22.4525  ri 0.00976 | 0.004  0.0
     FTS	2012-11-09	56240.431	1.035	     daophot	  i  23.6309  ri 0.00086 | 0.000  0.0
     FTS	2012-11-09	56240.450	1.071	     daophot	  i  21.8178  ri -0.0007 | 0.000  0.0
     FTS	2012-11-09	56240.457	1.087	     daophot	  i  21.9003  ri -0.0386 | 0.363  0.0
     FTS	2012-11-09	56240.414	1.014	     daophot	  i  22.2364  ri -0.0109 | 0.016  0.0
     FTS	2012-11-09	56240.432	1.037	     daophot	  i  23.5931  ri 0.02236 | 0.032  0.0
     FTS	2012-11-09	56240.445	1.060	     daophot	  i  21.6878  ri 0.08698 | 0.957  0.0
     FTS	2012-11-09	56240.451	1.073	     daophot	  i  21.7505  ri 0.06291 | 0.571  0.0
     FTS	2012-11-09	56240.457	1.087	      dophot	  i  21.8143  ri -0.0031 | 0.001  0.0
     FTS	2012-11-09	56240.412	1.013	     daophot	  r  22.8640  gr -0.0292 | 0.078  0.0
     FTS	2012-11-09	56240.412	1.013	     daophot	  r  22.8456  ri -0.0182 | 0.042  0.0
     FTS	2012-11-09	56240.412	1.013	     daophot	  r  22.6235  gr 0.02354 | 0.016  0.0
     FTS	2012-11-09	56240.412	1.013	     daophot	  r  22.6338  ri 0.03125 | 0.039  0.0
     FTS	2012-11-09	56240.417	1.018	     daophot	  r  23.2463  gr -0.0222 | 0.082  0.0
     FTS	2012-11-09	56240.417	1.018	     daophot	  r  23.2326  ri -0.0150 | 0.052  0.0
     FTS	2012-11-09	56240.429	1.033	     daophot	  r  23.8509  gr 0.05626 | 0.140  0.0
     FTS	2012-11-09	56240.429	1.033	     daophot	  r  23.8728  ri 0.11545 | 0.114  0.0
     FTS	2012-11-09	56240.449	1.068	     daophot	  r  22.8518  gr 0.01086 | 0.008  0.0
     FTS	2012-11-09	56240.449	1.068	     daophot	  r  22.8562  ri 0.01533 | 0.024  0.0
     FTS	2012-11-09	56240.455	1.081	     daophot	  r  21.7961  gr -0.0393 | 0.061  0.0
     FTS	2012-11-09	56240.455	1.081	     daophot	  r  21.7889  ri -0.1204 | 0.248  0.0
     FTS	2012-11-09	56240.412	1.013	      dophot	  r  22.8538  gr -0.0533 | 0.109  0.0
     FTS	2012-11-09	56240.412	1.013	      dophot	  r  22.8301  ri -0.0637 | 0.234  0.0
     FTS	2012-11-09	56240.412	1.013	     daophot	  r  22.8640  gr -0.0292 | 0.078  0.0
     FTS	2012-11-09	56240.412	1.013	     daophot	  r  22.8456  ri -0.0182 | 0.042  0.0
     FTS	2012-11-10	56241.417	1.021	     daophot	  g  25.4358  gr 0.02365 | 0.050  0.0
     FTS	2012-11-10	56241.417	1.021	     daophot	  g  25.4358  gr 0.02365 | 0.050  0.0
     FTS	2012-11-10	56241.412	1.015	     daophot	  g  25.4424  gr -0.0056 | 0.002  0.0
     FTS	2012-11-10	56241.418	1.021	     daophot	  g  25.4291  gr 0.02269 | 0.060  0.0
     FTS	2012-11-10	56241.408	1.012	     daophot	  i  25.2513  ri 0.01050 | 0.116  0.0
     FTS	2012-11-10	56241.408	1.012	     daophot	  i  25.2513  ri 0.01050 | 0.116  0.0
     FTS	2012-11-10	56241.414	1.017	     daophot	  i  25.6932  ri 0.01374 | 0.064  0.0
     FTS	2012-11-10	56241.421	1.026	     daophot	  i  25.7205  ri 0.00647 | 0.064  0.0
     FTS	2012-11-10	56241.409	1.013	     daophot	  i  25.2603  ri 0.01005 | 0.033  0.0
     FTS	2012-11-10	56241.415	1.018	     daophot	  i  25.6932  ri 0.02185 | 0.065  0.0
     FTS	2012-11-10	56241.413	1.017	     daophot	  r  25.7980  gr -0.0030 | 0.002  0.0
     FTS	2012-11-10	56241.413	1.017	     daophot	  r  25.7935  ri 0.00665 | 0.010  0.0
     FTS	2012-11-10	56241.413	1.016	     daophot	  r  25.8020  gr -0.0015 | 0.000  0.0
     FTS	2012-11-10	56241.413	1.016	     daophot	  r  25.7995  ri 0.00403 | 0.003  0.0
     FTS	2012-11-10	56241.419	1.023	     daophot	  r  25.8163  gr 0.00858 | 0.021  0.0
     FTS	2012-11-10	56241.419	1.023	     daophot	  r  25.8207  ri 0.00873 | 0.032  0.0
     FTS	2012-11-10	56241.413	1.017	      dophot	  r  25.7392  gr 0.05164 | 0.097  0.0
     FTS	2012-11-10	56241.413	1.017	      dophot	  r  25.7781  ri 0.01756 | 0.014  0.0
     FTS	2012-11-10	56241.413	1.017	     daophot	  r  25.7980  gr -0.0030 | 0.002  0.0
     FTS	2012-11-10	56241.413	1.017	     daophot	  r  25.7935  ri 0.00665 | 0.010  0.0
     FTS	2012-09-22	56192.444	1.079	      dophot	  i   25.761  ri     0.0 | -1950  0.0
     FTS	2012-09-22	56192.444	1.079	     daophot	  i  25.7933  ri -0.0137 | 0.276  0.0
     FTS	2012-10-24	56224.567	1.377	      dophot	  i  25.6670  ri 0.01052 | 0.006  0.0
     FTS	2012-10-24	56224.559	1.325	      dophot	  r  25.8370  gr 0.01268 | 0.010  0.0
     FTS	2012-10-24	56224.559	1.325	      dophot	  r  25.8423  ri 0.01709 | 0.025  0.0
     FTS	2012-10-24	56224.559	1.325	     daophot	  r  25.9435  ri 0.06039 | 0.098  0.0
     FTS	2012-10-24	56224.558	1.315	      dophot	  g  25.3206  gr 0.07743 | 0.147  0.0
     FTS	2012-09-29	56199.506	1.002	      dophot	  r  25.7847  gr -0.0018 | 0.000  0.0
     FTS	2012-09-29	56199.506	1.002	      dophot	  r  25.7856  ri -0.0088 | 0.009  0.0
     FTS	2012-09-29	56199.506	1.002	     daophot	  r  25.7966  gr 0.05274 | 0.059  0.0
     FTS	2012-09-29	56199.506	1.002	     daophot	  r  25.8255  ri 0.04462 | 0.069  0.0
     FTS	2012-11-21	56252.627	1.057	      dophot	  r      nan  gr     nan |   nan  0.0
     FTS	2012-11-21	56252.627	1.057	      dophot	  r      nan  ri     nan |   nan  0.0
     FTS	2012-11-21	56252.628	1.060	      dophot	  i      nan  ri     nan |   nan  0.0
     FTS	2012-11-21	56252.630	1.062	      dophot	  g    26.76  gr 1.72917 | -8969  0.0
     FTS	2012-09-25	56195.565	1.219	      dophot	  i  27.1393  ri 0.07260 | 0.286  0.0
     FTS	2012-10-16	56216.615	1.512	      dophot	  r  26.4739  gr 0.06016 | 0.118  0.0
     FTS	2012-10-16	56216.615	1.512	      dophot	  r  26.5081  ri 0.05814 | 0.087  0.0
     FTS	2012-11-10	56241.576	1.008	      dophot	  g  24.9173  gr -0.0272 | 0.028  0.0
     FTS	2012-11-10	56241.575	1.009	      dophot	  i  25.3996  ri -0.2961 | 0.342  0.0
     FTS	2012-12-04	56265.617	1.049	      dophot	  r  26.8171  gr 0.00991 | 0.023  0.0
     FTS	2012-12-04	56265.617	1.049	      dophot	  r  26.8221  ri 0.00483 | 0.005  0.0
     FTS	2012-12-05	56266.627	1.014	      dophot	  r  27.4336  gr -0.0095 | 0.066  0.0
     FTS	2012-12-05	56266.627	1.014	      dophot	  r  27.4270  ri -0.0052 | 0.017  0.0
     FTS	2012-12-05	56266.635	1.021	      dophot	  g  27.1019  gr 0.01959 | 0.047  0.0
     FTS	2012-12-05	56266.631	1.017	      dophot	  i  27.2034  ri -0.0087 | 0.017  0.0
     FTS	2012-10-04	56204.376	1.008	      dophot	  g  25.6209  gr -0.0231 | 0.006  0.0
     FTS	2012-11-06	56237.476	1.619	      dophot	  g  23.7314  gr 1.25824 | 0.213  0.0
     FTS	2012-07-16	56124.797	1.760	      dophot	  g     26.6  gr 1.61010 | -30.3  0.0
     FTS	2012-07-18	56126.475	1.359	      dophot	  g  26.6815  gr 0.00560 | 0.002  0.0
     FTS	2012-07-19	56127.466	1.402	      dophot	  g  26.7583  gr -0.0315 | 0.095  0.0
     FTS	2012-07-20	56128.585	1.008	      dophot	  g  26.7348  gr -0.0219 | 0.009  0.0
     FTS	2012-07-21	56129.488	1.237	      dophot	  g  26.6377  gr -0.0160 | 0.026  0.0
     FTS	2012-07-22	56130.463	1.364	      dophot	  g  26.3373  gr 0.01832 | 0.007  0.0
     FTS	2012-07-24	56132.526	1.078	      dophot	  g  26.6981  gr -0.0031 | 0.000  0.0
     FTS	2012-07-25	56133.530	1.063	      dophot	  g  26.5600  gr -0.0259 | 0.035  0.0
     FTS	2012-07-26	56134.659	1.076	      dophot	  g  26.8454  gr -0.0125 | 0.015  0.0
     FTS	2012-07-29	56137.499	1.113	      dophot	  g  26.5851  gr -0.0471 | 0.133  0.0
     FTS	2012-08-03	56142.604	1.020	      dophot	  g  27.0571  gr -0.0585 | 0.085  0.0
     FTS	2012-08-04	56143.461	1.185	      dophot	  g  26.8696  gr 0.02755 | 0.054  0.0
     FTS	2012-08-05	56144.460	1.181	      dophot	  g  26.8618  gr -0.0026 | 0.000  0.0
     FTS	2012-08-06	56145.552	1.002	      dophot	  g  26.6831  gr -0.0325 | 0.010  0.0
     FTS	2012-08-07	56146.468	1.131	      dophot	  g  26.8438  gr 0.05527 | 0.055  0.0
     FTS	2012-08-09	56148.506	1.032	      dophot	  g  26.6092  gr -0.0094 | 0.011  0.0
     FTS	2012-08-10	56149.518	1.016	      dophot	  g  26.7220  gr 0.02445 | 0.008  0.0
     FTS	2012-08-11	56150.492	1.046	      dophot	  g  26.6875  gr 0.01661 | 0.003  0.0
     FTS	2012-08-12	56151.519	1.010	      dophot	  g  26.7790  gr 0.03726 | 0.021  0.0
     FTS	2012-08-13	56152.691	1.460	      dophot	  g  26.5694  gr 0.07532 | 0.061  0.0
     FTS	2012-08-14	56153.533	1.001	      dophot	  g  26.7922  gr 0.06068 | 0.022  0.0
     FTS	2012-08-15	56154.487	1.036	      dophot	  g  26.4714  gr -0.0144 | 0.005  0.0
     FTS	2012-08-16	56155.475	1.052	      dophot	  g  26.7470  gr 0.11593 | 0.042  0.0
     FTS	2012-08-24	56163.480	1.015	      dophot	  g  26.8441  gr 0.00740 | 0.000  0.0
     FTS	2012-09-01	56171.477	1.003	      dophot	  g  26.9472  gr -0.0386 | 0.060  0.0
     FTS	2012-09-02	56172.471	1.005	      dophot	  g  26.8876  gr 0.01267 | 0.004  0.0
     FTS	2012-09-03	56173.489	1.001	      dophot	  g  26.9118  gr 0.00340 | 0.000  0.0
     FTS	2012-09-04	56174.510	1.014	      dophot	  g  26.8422  gr 0.05800 | 0.031  0.0
     FTS	2012-09-06	56176.474	1.001	      dophot	  g  26.8804  gr 0.03870 | 0.024  0.0
     FTS	2012-09-12	56182.367	1.140	      dophot	  g  25.4887  gr 0.00755 | 0.001  0.0
     FTS	2012-09-19	56189.370	1.078	      dophot	  g  25.5115  gr -0.0019 | 7.893  0.0
     FTS	2012-07-16	56124.805	1.878	      dophot	  r     27.2  gr 7.95990 | -49.8  0.0
     FTS	2012-07-16	56124.805	1.878	      dophot	  r     27.2  ri -1.9241 | -36.3  0.0
     FTS	2012-07-18	56126.483	1.307	      dophot	  r  27.2099  gr -0.0196 | 0.009  0.0
     FTS	2012-07-18	56126.483	1.307	      dophot	  r  27.1979  ri 0.00658 | 0.000  0.0
     FTS	2012-07-19	56127.476	1.333	      dophot	  r  27.4029  gr -0.0129 | 0.053  0.0
     FTS	2012-07-19	56127.476	1.333	      dophot	  r  27.3935  ri 0.00837 | 0.011  0.0
     FTS	2012-07-20	56128.595	1.003	      dophot	  r  27.4216  gr 0.00129 | 9.474  0.0
     FTS	2012-07-20	56128.595	1.003	      dophot	  r  27.4144  ri 0.02619 | 0.016  0.0
     FTS	2012-07-21	56129.496	1.200	      dophot	  r  27.2834  gr -0.0341 | 0.019  0.0
     FTS	2012-07-21	56129.496	1.200	      dophot	  r  27.2619  ri -0.0004 | 1.812  0.0
     FTS	2012-07-22	56130.471	1.312	      dophot	  r  27.0837  gr -0.0595 | 0.034  0.0
     FTS	2012-07-22	56130.471	1.312	      dophot	  r  27.0337  ri 0.04432 | 0.008  0.0
     FTS	2012-07-24	56132.532	1.064	      dophot	  r  27.0231  gr -0.0024 | 0.000  0.0
     FTS	2012-07-24	56132.532	1.064	      dophot	  r  27.0206  ri 0.00346 | 0.000  0.0
     FTS	2012-07-25	56133.536	1.051	      dophot	  r  27.2892  gr -0.0128 | 0.001  0.0
     FTS	2012-07-25	56133.536	1.051	      dophot	  r  27.2771  ri 0.01596 | 0.001  0.0
     FTS	2012-07-26	56134.665	1.091	      dophot	  r  27.4019  gr -0.0262 | 0.125  0.0
     FTS	2012-07-26	56134.665	1.091	      dophot	  r  27.3978  ri -0.0341 | 0.094  0.0
     FTS	2012-07-28	56136.552	1.017	      dophot	  r  26.2213  gr -0.0247 | 0.040  0.0
     FTS	2012-07-28	56136.552	1.017	      dophot	  r  26.2155  ri -0.0269 | 0.016  0.0
     FTS	2012-07-29	56137.505	1.095	      dophot	  r  27.3111  gr -0.0196 | 0.035  0.0
     FTS	2012-07-29	56137.505	1.095	      dophot	  r  27.3013  ri -0.0051 | 0.001  0.0
     FTS	2012-07-30	56138.548	1.015	      dophot	  r  27.3850  gr -0.0294 | 0.071  0.0
     FTS	2012-07-30	56138.548	1.015	      dophot	  r  27.3692  ri 0.00042 | 6.287  0.0
     FTS	2012-08-03	56142.610	1.028	      dophot	  r  27.7025  gr -0.0405 | 0.047  0.0
     FTS	2012-08-03	56142.610	1.028	      dophot	  r  27.6791  ri 0.00715 | 0.000  0.0
     FTS	2012-08-04	56143.470	1.153	      dophot	  r  27.2573  gr -0.0488 | 0.027  0.0
     FTS	2012-08-04	56143.470	1.153	      dophot	  r  27.2326  ri -0.0175 | 0.001  0.0
     FTS	2012-08-05	56144.468	1.150	      dophot	  r  27.1000  gr -0.0222 | 0.011  0.0
     FTS	2012-08-05	56144.468	1.150	      dophot	  r  27.0936  ri -0.0263 | 0.008  0.0
     FTS	2012-08-06	56145.644	1.115	      dophot	  r  27.4711  gr -0.0189 | 0.024  0.0
     FTS	2012-08-06	56145.644	1.115	      dophot	  r  27.4597  ri 0.00165 | 7.945  0.0
     FTS	2012-08-07	56146.478	1.101	      dophot	  r  27.0322  gr -0.0311 | 0.016  0.0
     FTS	2012-08-07	56146.478	1.101	      dophot	  r  27.0229  ri -0.0276 | 0.005  0.0
     FTS	2012-08-09	56148.517	1.020	      dophot	  r  27.2014  gr 0.00026 | 2.293  0.0
     FTS	2012-08-09	56148.517	1.020	      dophot	  r  27.1963  ri 0.01794 | 0.004  0.0
     FTS	2012-08-10	56149.526	1.009	      dophot	  r  27.1781  gr -0.0285 | 0.018  0.0
     FTS	2012-08-10	56149.526	1.009	      dophot	  r  27.1700  ri -0.0270 | 0.007  0.0
     FTS	2012-08-11	56150.501	1.033	      dophot	  r  26.8904  gr -0.0207 | 0.006  0.0
     FTS	2012-08-11	56150.501	1.033	      dophot	  r  26.8760  ri 0.00916 | 0.000  0.0
     FTS	2012-08-12	56151.666	1.272	      dophot	  r  27.2540  gr -0.0114 | 0.030  0.0
     FTS	2012-08-12	56151.666	1.272	      dophot	  r  27.2557  ri -0.0285 | 0.082  0.0
     FTS	2012-08-13	56152.689	1.442	      dophot	  r  27.3384  gr -0.0264 | 0.017  0.0
     FTS	2012-08-13	56152.689	1.442	      dophot	  r  27.3264  ri -0.0103 | 0.001  0.0
     FTS	2012-08-14	56153.528	1.002	      dophot	  r  27.3638  gr -0.0734 | 0.032  0.0
     FTS	2012-08-14	56153.528	1.002	      dophot	  r  27.3460  ri -0.0560 | 0.021  0.0
     FTS	2012-08-15	56154.481	1.047	      dophot	  r  26.8476  gr -0.0150 | 0.007  0.0
     FTS	2012-08-15	56154.481	1.047	      dophot	  r  26.8322  ri 0.02343 | 0.008  0.0
     FTS	2012-08-16	56155.471	1.061	      dophot	  r  27.3864  gr -0.0375 | 0.015  0.0
     FTS	2012-08-16	56155.471	1.061	      dophot	  r  27.3731  ri -0.0261 | 0.003  0.0
     FTS	2012-08-20	56159.559	1.022	      dophot	  r  25.5245  gr -0.0094 | 0.001  0.0
     FTS	2012-08-20	56159.559	1.022	      dophot	  r  25.5121  ri 0.02383 | 0.005  0.0
     FTS	2012-08-21	56160.469	1.040	      dophot	  r  24.2761  gr 0.00917 | 0.004  0.0
     FTS	2012-08-21	56160.469	1.040	      dophot	  r  24.2736  ri 0.02808 | 0.014  0.0
     FTS	2012-08-24	56163.478	1.017	      dophot	  r  27.3937  gr 0.02365 | 0.004  0.0
     FTS	2012-08-24	56163.478	1.017	      dophot	  r  27.3631  ri 0.12536 | 0.019  0.0
     FTS	2012-08-30	56169.474	1.007	      dophot	  r  27.4754  gr 0.00066 | 7.771  0.0
     FTS	2012-08-30	56169.474	1.007	      dophot	  r  27.4307  ri 0.13713 | 0.072  0.0
     FTS	2012-08-31	56170.679	1.877	      dophot	  r  27.2254  gr 0.00386 | 0.001  0.0
     FTS	2012-08-31	56170.679	1.877	      dophot	  r  27.2099  ri 0.07439 | 0.098  0.0
     FTS	2012-09-01	56171.473	1.005	      dophot	  r  27.4847  gr 0.00078 | 4.120  0.0
     FTS	2012-09-01	56171.473	1.005	      dophot	  r  27.4745  ri 0.03283 | 0.028  0.0
     FTS	2012-09-02	56172.464	1.008	      dophot	  r  27.4295  gr 0.01665 | 0.002  0.0
     FTS	2012-09-02	56172.464	1.008	      dophot	  r  27.4120  ri 0.09115 | 0.029  0.0
     FTS	2012-09-03	56173.485	1.001	      dophot	  r  27.3905  gr -0.0083 | 0.000  0.0
     FTS	2012-09-03	56173.485	1.001	      dophot	  r  27.3682  ri 0.05843 | 0.006  0.0
     FTS	2012-09-04	56174.508	1.012	      dophot	  r  27.3723  gr 0.03414 | 0.004  0.0
     FTS	2012-09-04	56174.508	1.012	      dophot	  r  27.3395  ri 0.16984 | 0.037  0.0
     FTS	2012-09-06	56176.467	1.002	      dophot	  r  27.4018  gr -0.0333 | 0.021  0.0
     FTS	2012-09-06	56176.467	1.002	      dophot	  r  27.3501  ri 0.08828 | 0.024  0.0
     FTS	2012-09-12	56182.365	1.147	      dophot	  r  26.1405  gr -0.0150 | 0.003  0.0
     FTS	2012-09-12	56182.365	1.147	      dophot	  r  26.1173  ri 0.04933 | 0.014  0.0
     FTS	2012-09-19	56189.368	1.082	      dophot	  r  26.1004  gr -0.0143 | 0.002  0.0
     FTS	2012-09-19	56189.368	1.082	      dophot	  r  26.0715  ri 0.06942 | 0.020  0.0
     FTS	2012-09-23	56193.373	1.049	      dophot	  r  26.1221  gr -0.0150 | 0.002  0.0
     FTS	2012-09-23	56193.373	1.049	      dophot	  r  26.0961  ri 0.05856 | 0.017  0.0
     FTS	2012-07-16	56124.801	1.816	      dophot	  i     27.1  ri 3.88415 | -1.29  0.0
     FTS	2012-07-18	56126.479	1.332	      dophot	  i  27.1861  ri 0.01682 | 0.003  0.0
     FTS	2012-07-19	56127.470	1.373	      dophot	  i  27.2166  ri -0.0068 | 0.002  0.0
     FTS	2012-07-20	56128.589	1.005	      dophot	  i  27.1804  ri 0.01337 | 0.001  0.0
     FTS	2012-07-21	56129.492	1.218	      dophot	  i  27.0927  ri 0.02211 | 0.001  0.0
     FTS	2012-07-22	56130.467	1.338	      dophot	  i  26.7639  ri 0.08185 | 0.015  0.0
     FTS	2012-07-24	56132.528	1.073	      dophot	  i  27.0470  ri -0.0066 | 0.000  0.0
     FTS	2012-07-25	56133.534	1.055	      dophot	  i  27.0866  ri -0.0129 | 0.002  0.0
     FTS	2012-07-26	56134.661	1.081	      dophot	  i  27.1531  ri -0.0182 | 0.023  0.0
     FTS	2012-07-28	56136.547	1.022	      dophot	  i  26.4105  ri -0.0365 | 0.046  0.0
     FTS	2012-07-29	56137.501	1.107	      dophot	  i  26.8830  ri 0.00296 | 7.326  0.0
     FTS	2012-07-30	56138.546	1.017	      dophot	  i  27.2915  ri -0.0140 | 0.015  0.0
     FTS	2012-08-03	56142.606	1.023	      dophot	  i  27.4301  ri -0.0106 | 0.001  0.0
     FTS	2012-08-04	56143.466	1.169	      dophot	  i  27.1706  ri -0.0568 | 0.022  0.0
     FTS	2012-08-05	56144.464	1.165	      dophot	  i  27.1545  ri -0.0079 | 0.000  0.0
     FTS	2012-08-06	56145.638	1.098	      dophot	  i  27.0981  ri 0.00104 | 1.860  0.0
     FTS	2012-08-07	56146.472	1.119	      dophot	  i  27.1652  ri -0.0117 | 0.002  0.0
     FTS	2012-08-09	56148.510	1.027	      dophot	  i  27.0088  ri 0.00221 | 0.000  0.0
     FTS	2012-08-10	56149.522	1.012	      dophot	  i  27.1394  ri -0.0082 | 0.003  0.0
     FTS	2012-08-11	56150.498	1.036	      dophot	  i  27.1125  ri -0.0299 | 0.009  0.0
     FTS	2012-08-12	56151.523	1.007	      dophot	  i  26.8751  ri -0.0352 | 0.007  0.0
     FTS	2012-08-13	56152.683	1.395	      dophot	  i  27.0780  ri -0.0313 | 0.013  0.0
     FTS	2012-08-14	56153.524	1.004	      dophot	  i  27.1032  ri -0.0451 | 0.008  0.0
     FTS	2012-08-15	56154.479	1.051	      dophot	  i  26.3035  ri -0.0464 | 0.036  0.0
     FTS	2012-08-16	56155.467	1.070	      dophot	  i  27.1677  ri -0.0551 | 0.009  0.0
     FTS	2012-08-20	56159.555	1.018	      dophot	  i  25.4993  ri -0.0304 | 0.014  0.0
     FTS	2012-08-22	56161.472	1.031	      dophot	  i  26.8966  ri -0.0075 | 0.002  0.0
     FTS	2012-08-24	56163.472	1.024	      dophot	  i  26.9912  ri 0.02964 | 0.002  0.0
     FTS	2012-08-30	56169.467	1.012	      dophot	  i  27.2553  ri 0.01856 | 0.006  0.0
     FTS	2012-08-31	56170.677	1.843	      dophot	  i  27.1048  ri 0.02355 | 0.031  0.0
     FTS	2012-09-01	56171.469	1.007	      dophot	  i  27.2380  ri 0.02221 | 0.028  0.0
     FTS	2012-09-02	56172.460	1.011	      dophot	  i  27.1640  ri 0.00905 | 0.000  0.0
     FTS	2012-09-03	56173.481	1.001	      dophot	  i  27.0426  ri 0.18889 | 0.051  0.0
     FTS	2012-09-04	56174.501	1.007	      dophot	  i  27.1430  ri 0.03705 | 0.003  0.0
     FTS	2012-09-06	56176.463	1.003	      dophot	  i  27.0976  ri 0.17351 | 0.024  0.0
     FTS	2012-09-12	56182.363	1.153	      dophot	  i  25.8896  ri 0.02457 | 0.010  0.0
     FTS	2012-09-19	56189.366	1.087	      dophot	  i  25.8683  ri 0.01231 | 0.002  0.0
     FTS	2012-09-27	56197.369	1.037	      dophot	  i  25.7151  ri 0.04684 | 0.020  0.0
     FTS	2012-11-06	56237.470	1.554	      dophot	  i  24.6490  ri 0.09483 | 0.000  0.0
     FTS	2012-03-16	56002.366	1.807	      dophot	  r  26.2394  gr 0.01330 | 0.109  0.0
     FTS	2012-03-16	56002.366	1.807	      dophot	  r  26.2497  ri 0.00710 | 0.099  0.0
     FTS	2012-03-16	56002.368	1.792	      dophot	  g  25.7440  gr 0.16361 | 0.471  0.0
     FTS	2012-03-16	56002.365	1.822	      dophot	  i  26.4288  ri -0.9526 | 0.832  0.0
     FTS	2011-08-25	55798.237	1.586	      dophot	  r  27.3418  gr 0.00197 | 0.000  0.0
     FTS	2011-08-25	55798.237	1.586	      dophot	  r  27.3297  ri 0.05729 | 0.036  0.0
     FTS	2011-08-26	55799.235	1.590	      dophot	  r  25.8441  gr 0.01399 | 0.036  0.0
     FTS	2011-08-26	55799.235	1.590	      dophot	  r  25.8453  ri 0.03560 | 0.103  0.0
     FTS	2011-08-27	55800.237	1.624	      dophot	  r  25.6599  gr 0.01949 | 0.038  0.0
     FTS	2011-08-27	55800.237	1.624	      dophot	  r  25.6320  ri 0.14321 | 0.620  0.0
     FTS	2011-08-28	55801.243	1.692	      dophot	  r  26.1807  gr -0.5402 | 0.341  0.0
     FTS	2011-08-28	55801.243	1.692	      dophot	  r  26.0404  ri -0.8694 | 0.438  0.0
     FTS	2011-08-29	55802.233	1.634	      dophot	  r  25.8728  gr 0.01311 | 0.058  0.0
     FTS	2011-08-29	55802.233	1.634	      dophot	  r  25.8737  ri 0.03381 | 0.183  0.0
     FTS	2011-08-30	55803.239	1.707	      dophot	  r  25.4339  gr -0.0639 | 0.065  0.0
     FTS	2011-08-30	55803.239	1.707	      dophot	  r  25.3506  ri 0.19821 | 0.363  0.0
     FTS	2011-08-31	55804.252	1.855	      dophot	  r  25.3510  gr 0.00637 | 0.001  0.0
     FTS	2011-08-31	55804.252	1.855	      dophot	  r  25.3424  ri 0.05428 | 0.026  0.0
     FTS	2011-09-01	55805.249	1.855	      dophot	  r  25.4014  gr 0.00280 | 0.000  0.0
     FTS	2011-09-01	55805.249	1.855	      dophot	  r  25.3930  ri 0.04390 | 0.025  0.0
     FTS	2011-09-02	55806.230	1.698	      dophot	  r  24.9729  gr 0.01009 | 0.003  0.0
