#  telescope	date	JD	airmass	filter_obs	filter	constant
     BOS	2011-12-24T08:59:56	55919.375	1.182	      dophot	  g  24.5728  gr 0.09390 | 0.222  0.0
     BOS	2011-12-24T08:22:58	55919.349	1.279	      dophot	  g  24.5491  gr 0.07556 | 0.146  0.0
     BOS	2011-12-24T08:27:03	55919.352	1.266	      dophot	  g  24.5755  gr 0.06792 | 0.131  0.0
     BOS	2011-12-24T08:31:07	55919.355	1.254	      dophot	  g  24.5760  gr 0.10994 | 0.291  0.0
     BOS	2011-12-24T09:24:33	55919.392	1.138	      dophot	  g  24.5798  gr 0.07625 | 0.153  0.0
     BOS	2011-12-24T09:03:59	55919.378	1.173	      dophot	  g  24.5616  gr 0.09191 | 0.220  0.0
     BOS	2011-12-24T09:08:03	55919.381	1.166	      dophot	  g  24.5740  gr 0.08880 | 0.182  0.0
     BOS	2011-12-24T09:16:26	55919.386	1.151	      dophot	  g  24.5858  gr 0.11133 | 0.327  0.0
     BOS	2011-12-24T09:12:23	55919.384	1.158	      dophot	  g  24.6128  gr 0.05349 | 0.090  0.0
     BOS	2011-12-24T09:20:29	55919.389	1.144	      dophot	  g  24.5927  gr 0.07741 | 0.179  0.0
     BOS	2011-12-24T08:39:26	55919.361	1.230	      dophot	  g  24.5281  gr 0.13682 | 0.338  0.0
     BOS	2011-12-24T09:32:39	55919.398	1.127	      dophot	  g  24.5751  gr 0.10501 | 0.237  0.0
     BOS	2011-12-24T09:36:42	55919.400	1.122	      dophot	  g  24.6178  gr 0.03702 | 0.050  0.0
     BOS	2011-12-24T09:40:46	55919.403	1.117	      dophot	  g  24.6135  gr 0.10176 | 0.227  0.0
     BOS	2011-12-24T09:44:51	55919.406	1.113	      dophot	  g  24.6050  gr 0.06937 | 0.131  0.0
     BOS	2011-12-24T09:48:56	55919.409	1.109	      dophot	  g  24.6027  gr 0.07423 | 0.168  0.0
     BOS	2011-12-24T09:53:37	55919.412	1.104	      dophot	  g  24.5767  gr 0.09679 | 0.220  0.0
     BOS	2011-12-24T09:57:42	55919.415	1.101	      dophot	  g  24.5912  gr 0.10084 | 0.241  0.0
     BOS	2011-08-27T03:41:21	55800.154	1.414	      dophot	  i  24.2507  ri 0.00907 | 0.014  0.0
     BOS	2011-08-27T04:54:18	55800.204	1.768	      dophot	  i  25.6808  ri -0.0028 | 0.003  0.0
     BOS	2011-08-25T03:46:33	55798.157	1.403	      dophot	  i  26.2282  ri 0.01184 | 0.180  0.0
     BOS	2011-08-30T04:00:32	55803.167	1.540	      dophot	  i  25.6438  ri -0.0456 | 0.469  0.0
     BOS	2011-08-30T03:48:28	55803.159	1.487	      dophot	  i  25.6897  ri -0.0207 | 0.135  0.0
     BOS	2011-08-30T04:08:07	55803.172	1.576	      dophot	  i  25.6363  ri -0.0020 | 0.001  0.0
     BOS	2011-08-30T04:21:42	55803.182	1.645	      dophot	  i  25.6009  ri 0.00362 | 0.006  0.0
     BOS	2011-08-30T04:29:20	55803.187	1.688	      dophot	  i  25.6227  ri -0.0284 | 0.209  0.0
     BOS	2011-08-31T03:27:19	55804.144	1.420	      dophot	  i  25.2352  ri 0.00413 | 0.003  0.0
     BOS	2011-08-31T03:32:22	55804.147	1.439	      dophot	  i  25.2519  ri -0.0333 | 0.171  0.0
     BOS	2011-08-31T03:37:25	55804.151	1.458	      dophot	  i  25.2348  ri -0.0053 | 0.009  0.0
     BOS	2011-08-31T03:42:29	55804.155	1.479	      dophot	  i  25.2461  ri -0.0199 | 0.115  0.0
     BOS	2011-08-31T03:47:32	55804.158	1.500	      dophot	  i  25.2392  ri -0.0043 | 0.004  0.0
     BOS	2011-08-31T03:52:41	55804.162	1.522	      dophot	  i  25.2349  ri -0.0412 | 0.306  0.0
     BOS	2011-08-31T03:57:47	55804.165	1.545	      dophot	  i  25.2313  ri -0.0232 | 0.046  0.0
     BOS	2011-08-31T04:02:56	55804.169	1.570	      dophot	  i  25.2321  ri -0.0152 | 0.100  0.0
     BOS	2011-08-31T04:08:02	55804.172	1.595	      dophot	  i  25.2130  ri -0.0020 | 0.001  0.0
     BOS	2011-08-31T04:13:12	55804.176	1.621	      dophot	  i  25.2165  ri 0.00517 | 0.014  0.0
     BOS	2011-08-31T04:18:21	55804.179	1.648	      dophot	  i  25.2118  ri -0.0173 | 0.093  0.0
     BOS	2011-08-31T04:23:27	55804.183	1.677	      dophot	  i  25.2099  ri -0.0325 | 0.585  0.0
     BOS	2011-08-31T04:28:38	55804.187	1.707	      dophot	  i  25.2212  ri -0.0228 | 0.159  0.0
     BOS	2011-08-31T04:33:44	55804.190	1.737	      dophot	  i  25.2023  ri 0.00551 | 0.009  0.0
     BOS	2011-08-31T04:38:50	55804.194	1.769	      dophot	  i  25.1893  ri -0.0151 | 0.032  0.0
     BOS	2011-09-01T03:28:12	55805.145	1.438	      dophot	  i  24.5000  ri -0.0132 | 0.013  0.0
     BOS	2011-09-01T03:31:59	55805.147	1.452	      dophot	  i  24.4981  ri -0.0275 | 0.174  0.0
     BOS	2011-09-01T03:35:50	55805.150	1.468	      dophot	  i  24.4771  ri 0.02967 | 0.115  0.0
     BOS	2011-09-01T03:39:41	55805.153	1.483	      dophot	  i  24.4875  ri 0.01354 | 0.033  0.0
     BOS	2011-09-01T03:46:01	55805.157	1.510	      dophot	  i  24.4739  ri -0.0131 | 0.021  0.0
     BOS	2011-09-01T03:49:34	55805.159	1.526	      dophot	  i  24.5454  ri   -0.13 |     0  0.0
     BOS	2011-09-01T03:58:48	55805.166	1.569	      dophot	  i  24.5509  ri   -0.13 |     0  0.0
     BOS	2011-09-01T04:02:25	55805.168	1.586	      dophot	  i  24.5052  ri   -0.13 |     0  0.0
     BOS	2011-09-01T04:06:26	55805.171	1.606	      dophot	  i  24.5284  ri   -0.13 |     0  0.0
     BOS	2011-09-01T04:12:26	55805.175	1.638	      dophot	  i  24.5432  ri   -0.13 |     0  0.0
     BOS	2011-09-01T04:16:16	55805.178	1.659	      dophot	  i  24.5135  ri   -0.13 |     0  0.0
     BOS	2011-09-01T04:20:07	55805.181	1.680	      dophot	  i  24.5024  ri   -0.13 |     0  0.0
     BOS	2011-09-01T04:29:29	55805.187	1.735	      dophot	  i  24.5048  ri   -0.13 |     0  0.0
     BOS	2011-09-01T04:33:28	55805.190	1.760	      dophot	  i  24.5126  ri   -0.13 |     0  0.0
     BOS	2011-09-01T04:39:29	55805.194	1.799	      dophot	  i  24.4808  ri   -0.13 |     0  0.0
     BOS	2011-09-02T03:21:37	55806.140	1.428	      dophot	  i  24.1859  ri   -0.13 |     0  0.0
     BOS	2011-09-02T03:24:40	55806.142	1.439	      dophot	  i  24.2112  ri   -0.13 |     0  0.0
     BOS	2011-09-02T03:27:43	55806.144	1.451	      dophot	  i  24.2142  ri   -0.13 |     0  0.0
     BOS	2011-09-02T03:32:37	55806.148	1.470	      dophot	  i  24.1669  ri   -0.13 |     0  0.0
     BOS	2011-09-02T03:35:43	55806.150	1.483	      dophot	  i  24.1554  ri   -0.13 |     0  0.0
     BOS	2011-09-02T03:38:53	55806.152	1.496	      dophot	  i  24.1590  ri   -0.13 |     0  0.0
     BOS	2011-09-02T03:42:01	55806.154	1.510	      dophot	  i  24.1462  ri   -0.13 |     0  0.0
     BOS	2011-09-02T03:45:09	55806.156	1.524	      dophot	  i  24.1732  ri   -0.13 |     0  0.0
     BOS	2011-09-02T03:48:16	55806.159	1.538	      dophot	  i  24.1759  ri   -0.13 |     0  0.0
     BOS	2011-09-02T03:51:32	55806.161	1.553	      dophot	  i  24.1653  ri   -0.13 |     0  0.0
     BOS	2011-09-02T03:54:46	55806.163	1.568	      dophot	  i  24.1390  ri   -0.13 |     0  0.0
     BOS	2011-09-02T03:57:52	55806.165	1.583	      dophot	  i  24.1711  ri   -0.13 |     0  0.0
     BOS	2011-09-02T04:03:03	55806.169	1.609	      dophot	  i  24.1461  ri   -0.13 |     0  0.0
     BOS	2011-09-02T04:06:14	55806.171	1.626	      dophot	  i  24.1538  ri   -0.13 |     0  0.0
     BOS	2011-09-02T04:09:24	55806.173	1.643	      dophot	  i  24.1387  ri   -0.13 |     0  0.0
     BOS	2011-09-02T04:12:36	55806.175	1.660	      dophot	  i  24.1276  ri   -0.13 |     0  0.0
     BOS	2011-09-02T04:15:45	55806.178	1.678	      dophot	  i  24.1543  ri   -0.13 |     0  0.0
     BOS	2011-09-02T04:18:53	55806.180	1.696	      dophot	  i  24.1361  ri   -0.13 |     0  0.0
     BOS	2011-09-02T04:22:09	55806.182	1.715	      dophot	  i  24.1385  ri   -0.13 |     0  0.0
     BOS	2011-09-02T04:25:14	55806.184	1.734	      dophot	  i  24.1332  ri   -0.13 |     0  0.0
     BOS	2011-09-02T04:28:39	55806.187	1.755	      dophot	  i  24.1563  ri   -0.13 |     0  0.0
     BOS	2011-09-02T04:33:46	55806.190	1.788	      dophot	  i  24.1604  ri   -0.13 |     0  0.0
     BOS	2011-09-02T04:36:58	55806.192	1.809	      dophot	  i  24.1652  ri   -0.13 |     0  0.0
     BOS	2011-09-03T03:18:47	55807.138	1.432	      dophot	  i  24.1825  ri   -0.13 |     0  0.0
     BOS	2011-09-03T03:21:50	55807.140	1.443	      dophot	  i  24.1736  ri   -0.13 |     0  0.0
     BOS	2011-09-03T03:24:52	55807.142	1.455	      dophot	  i  24.2245  ri   -0.13 |     0  0.0
     BOS	2011-09-03T03:27:54	55807.144	1.467	      dophot	  i  24.2080  ri   -0.13 |     0  0.0
     BOS	2011-09-03T03:32:47	55807.148	1.487	      dophot	  i  24.1716  ri   -0.13 |     0  0.0
     BOS	2011-09-03T03:35:50	55807.150	1.500	      dophot	  i  24.1564  ri   -0.13 |     0  0.0
     BOS	2011-09-03T03:38:53	55807.152	1.513	      dophot	  i  24.1637  ri   -0.13 |     0  0.0
     BOS	2011-09-03T03:41:55	55807.154	1.527	      dophot	  i  24.1719  ri   -0.13 |     0  0.0
     BOS	2011-09-03T03:44:58	55807.156	1.541	      dophot	  i  24.1413  ri   -0.13 |     0  0.0
     BOS	2011-09-03T03:48:00	55807.158	1.555	      dophot	  i  24.1594  ri   -0.13 |     0  0.0
     BOS	2011-09-03T03:51:03	55807.160	1.569	      dophot	  i  24.1393  ri   -0.13 |     0  0.0
     BOS	2011-09-03T03:54:05	55807.163	1.584	      dophot	  i  24.1387  ri   -0.13 |     0  0.0
     BOS	2011-09-03T03:57:08	55807.165	1.599	      dophot	  i  24.1577  ri   -0.13 |     0  0.0
     BOS	2011-09-03T04:02:01	55807.168	1.624	      dophot	  i  24.1645  ri   -0.13 |     0  0.0
     BOS	2011-09-03T04:05:03	55807.170	1.640	      dophot	  i  24.1200  ri   -0.13 |     0  0.0
     BOS	2011-09-03T04:08:06	55807.172	1.657	      dophot	  i  24.1417  ri   -0.13 |     0  0.0
     BOS	2011-09-03T04:11:08	55807.174	1.674	      dophot	  i  24.1116  ri   -0.13 |     0  0.0
     BOS	2011-09-03T04:14:11	55807.177	1.691	      dophot	  i  24.1392  ri   -0.13 |     0  0.0
     BOS	2011-09-03T04:17:13	55807.179	1.709	      dophot	  i  24.1381  ri   -0.13 |     0  0.0
     BOS	2011-09-03T04:20:16	55807.181	1.727	      dophot	  i  24.1477  ri   -0.13 |     0  0.0
     BOS	2011-09-03T04:23:18	55807.183	1.746	      dophot	  i  24.1261  ri   -0.13 |     0  0.0
     BOS	2011-09-03T04:26:21	55807.185	1.765	      dophot	  i  24.0983  ri   -0.13 |     0  0.0
     BOS	2011-09-03T04:31:14	55807.188	1.797	      dophot	  i  24.1413  ri   -0.13 |     0  0.0
     BOS	2011-09-04T03:37:19	55808.151	1.524	      dophot	  i  24.2102  ri   -0.13 |     0  0.0
     BOS	2011-09-04T03:40:41	55808.153	1.539	      dophot	  i  24.1928  ri   -0.13 |     0  0.0
     BOS	2011-09-04T03:44:13	55808.156	1.555	      dophot	  i  24.1918  ri   -0.13 |     0  0.0
     BOS	2011-09-04T03:47:07	55808.158	1.569	      dophot	  i  24.1901  ri   -0.13 |     0  0.0
     BOS	2011-09-04T03:55:58	55808.164	1.613	      dophot	  i  24.1605  ri   -0.13 |     0  0.0
     BOS	2011-09-04T03:50:00	55808.160	1.583	      dophot	  i  24.2088  ri   -0.13 |     0  0.0
     BOS	2011-09-04T03:52:59	55808.162	1.598	      dophot	  i  24.1745  ri   -0.13 |     0  0.0
     BOS	2011-09-04T03:58:55	55808.166	1.629	      dophot	  i  24.1852  ri   -0.13 |     0  0.0
     BOS	2011-09-04T04:01:54	55808.168	1.645	      dophot	  i  24.1845  ri   -0.13 |     0  0.0
     BOS	2011-09-04T04:04:53	55808.170	1.661	      dophot	  i  24.1809  ri   -0.13 |     0  0.0
     BOS	2011-09-04T04:07:48	55808.172	1.677	      dophot	  i  24.1781  ri   -0.13 |     0  0.0
     BOS	2011-09-04T04:10:42	55808.174	1.694	      dophot	  i  24.1696  ri   -0.13 |     0  0.0
     BOS	2011-09-04T04:13:42	55808.176	1.711	      dophot	  i  24.1617  ri   -0.13 |     0  0.0
     BOS	2011-09-04T04:16:34	55808.178	1.729	      dophot	  i  24.1807  ri   -0.13 |     0  0.0
     BOS	2011-09-04T04:19:44	55808.180	1.748	      dophot	  i  24.1585  ri   -0.13 |     0  0.0
     BOS	2011-09-04T04:24:33	55808.184	1.779	      dophot	  i  24.1644  ri   -0.13 |     0  0.0
     BOS	2011-09-04T04:27:25	55808.186	1.798	      dophot	  i  24.1729  ri   -0.13 |     0  0.0
     BOS	2011-09-05T03:49:14	55809.159	1.599	      dophot	  i  24.1454  ri   -0.13 |     0  0.0
     BOS	2011-09-05T03:54:02	55809.163	1.624	      dophot	  i  24.1387  ri   -0.13 |     0  0.0
     BOS	2011-09-06T03:14:35	55810.135	1.461	      dophot	  i  24.1097  ri   -0.13 |     0  0.0
     BOS	2011-09-06T03:17:44	55810.137	1.474	      dophot	  i  24.1215  ri   -0.13 |     0  0.0
     BOS	2011-09-06T03:20:53	55810.140	1.487	      dophot	  i  24.1387  ri   -0.13 |     0  0.0
     BOS	2011-09-06T03:23:59	55810.142	1.500	      dophot	  i  24.1601  ri   -0.13 |     0  0.0
     BOS	2011-09-06T03:27:04	55810.144	1.513	      dophot	  i  24.1565  ri   -0.13 |     0  0.0
     BOS	2011-09-06T03:30:13	55810.146	1.527	      dophot	  i  24.1566  ri   -0.13 |     0  0.0
     BOS	2011-09-06T03:33:23	55810.148	1.542	      dophot	  i  24.0831  ri   -0.13 |     0  0.0
     BOS	2011-09-06T03:36:33	55810.150	1.556	      dophot	  i  24.0865  ri   -0.13 |     0  0.0
     BOS	2011-09-06T03:39:40	55810.153	1.571	      dophot	  i  24.1009  ri   -0.13 |     0  0.0
     BOS	2011-09-06T03:44:42	55810.156	1.596	      dophot	  i  24.0961  ri   -0.13 |     0  0.0
     BOS	2011-09-06T03:47:48	55810.158	1.612	      dophot	  i  24.0936  ri   -0.13 |     0  0.0
     BOS	2011-09-06T03:50:56	55810.160	1.628	      dophot	  i  24.0690  ri   -0.13 |     0  0.0
     BOS	2011-09-06T03:54:03	55810.163	1.645	      dophot	  i  24.0987  ri   -0.13 |     0  0.0
     BOS	2011-09-06T03:57:14	55810.165	1.662	      dophot	  i  24.0822  ri   -0.13 |     0  0.0
     BOS	2011-09-06T04:00:27	55810.167	1.680	      dophot	  i  24.0530  ri   -0.13 |     0  0.0
     BOS	2011-09-06T04:03:36	55810.169	1.698	      dophot	  i  24.0885  ri   -0.13 |     0  0.0
     BOS	2011-09-06T04:06:40	55810.171	1.716	      dophot	  i  24.0630  ri   -0.13 |     0  0.0
     BOS	2011-09-06T04:09:47	55810.173	1.735	      dophot	  i  24.0888  ri   -0.13 |     0  0.0
     BOS	2011-09-06T04:12:54	55810.176	1.755	      dophot	  i  24.0516  ri   -0.13 |     0  0.0
     BOS	2011-09-06T04:17:57	55810.179	1.787	      dophot	  i  24.0427  ri   -0.13 |     0  0.0
     BOS	2011-09-06T04:21:07	55810.181	1.808	      dophot	  i  24.0925  ri   -0.13 |     0  0.0
     BOS	2011-09-07T03:14:06	55811.135	1.475	      dophot	  i  24.1151  ri   -0.13 |     0  0.0
     BOS	2011-09-07T03:19:12	55811.138	1.496	      dophot	  i  24.1025  ri   -0.13 |     0  0.0
     BOS	2011-09-07T03:22:24	55811.141	1.510	      dophot	  i  24.1027  ri   -0.13 |     0  0.0
     BOS	2011-09-07T03:25:36	55811.143	1.524	      dophot	  i  24.0897  ri   -0.13 |     0  0.0
     BOS	2011-09-07T03:28:44	55811.145	1.538	      dophot	  i  24.1342  ri   -0.13 |     0  0.0
     BOS	2011-09-07T03:31:51	55811.147	1.553	      dophot	  i  24.0909  ri   -0.13 |     0  0.0
     BOS	2011-09-07T03:35:05	55811.149	1.568	      dophot	  i  24.1055  ri   -0.13 |     0  0.0
     BOS	2011-09-07T03:38:15	55811.152	1.583	      dophot	  i  24.1272  ri   -0.13 |     0  0.0
     BOS	2011-09-07T03:41:25	55811.154	1.599	      dophot	  i  24.1046  ri   -0.13 |     0  0.0
     BOS	2011-09-07T03:46:44	55811.157	1.627	      dophot	  i  24.0798  ri   -0.13 |     0  0.0
     BOS	2011-09-07T03:49:54	55811.160	1.643	      dophot	  i  24.0882  ri   -0.13 |     0  0.0
     BOS	2011-09-07T03:53:04	55811.162	1.661	      dophot	  i  24.1029  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:09:31	55812.132	1.472	      dophot	  i  23.7301  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:12:22	55812.134	1.484	      dophot	  i  23.7109  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:15:06	55812.135	1.496	      dophot	  i  23.7311  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:17:53	55812.137	1.508	      dophot	  i  23.7063  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:20:34	55812.139	1.519	      dophot	  i  23.7385  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:30:39	55812.146	1.566	      dophot	  i  23.7061  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:23:20	55812.141	1.532	      dophot	  i  23.7143  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:27:48	55812.144	1.552	      dophot	  i  23.7022  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:33:24	55812.148	1.579	      dophot	  i  23.6986  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:36:10	55812.150	1.593	      dophot	  i  23.7510  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:38:54	55812.152	1.606	      dophot	  i  23.7370  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:41:54	55812.154	1.622	      dophot	  i  23.7246  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:44:45	55812.156	1.637	      dophot	  i  23.6749  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:47:31	55812.158	1.652	      dophot	  i  23.6912  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:52:01	55812.631	 None	      dophot	  i  23.6986  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:55:00	55812.163	1.694	      dophot	  i  23.6995  ri   -0.13 |     0  0.0
     BOS	2011-09-08T03:57:44	55812.165	1.710	      dophot	  i  23.7078  ri   -0.13 |     0  0.0
     BOS	2011-09-08T04:00:25	55812.167	1.726	      dophot	  i  23.6927  ri   -0.13 |     0  0.0
     BOS	2011-09-08T04:03:02	55812.169	1.742	      dophot	  i  23.6954  ri   -0.13 |     0  0.0
     BOS	2011-09-08T04:05:42	55812.171	1.759	      dophot	  i  23.6907  ri   -0.13 |     0  0.0
     BOS	2011-09-08T04:08:23	55812.172	1.776	      dophot	  i  23.7078  ri   -0.13 |     0  0.0
     BOS	2011-09-08T04:11:01	55812.174	1.793	      dophot	  i  23.7029  ri   -0.13 |     0  0.0
     BOS	2011-09-09T03:13:06	55813.134	1.504	      dophot	  i  23.6798  ri   -0.13 |     0  0.0
     BOS	2011-09-09T03:15:48	55813.136	1.516	      dophot	  i  23.6508  ri   -0.13 |     0  0.0
     BOS	2011-09-09T03:20:13	55813.139	1.535	      dophot	  i  23.7166  ri   -0.13 |     0  0.0
     BOS	2011-09-09T03:25:29	55813.143	1.560	      dophot	  i  23.6631  ri   -0.13 |     0  0.0
     BOS	2011-09-09T03:28:09	55813.145	1.573	      dophot	  i  23.6332  ri   -0.13 |     0  0.0
     BOS	2011-09-09T03:22:50	55813.141	1.547	      dophot	  i  23.6696  ri   -0.13 |     0  0.0
     BOS	2011-09-09T03:30:47	55813.146	1.585	      dophot	  i  23.6750  ri   -0.13 |     0  0.0
     BOS	2011-09-09T03:33:29	55813.148	1.599	      dophot	  i  23.6551  ri   -0.13 |     0  0.0
     BOS	2011-09-09T03:38:02	55813.151	1.622	      dophot	  i  23.6884  ri   -0.13 |     0  0.0
     BOS	2011-09-09T03:40:44	55813.153	1.636	      dophot	  i  23.6709  ri   -0.13 |     0  0.0
     BOS	2011-09-09T03:43:28	55813.155	1.651	      dophot	  i  23.6497  ri   -0.13 |     0  0.0
     BOS	2011-09-09T03:46:11	55813.157	1.666	      dophot	  i  23.7171  ri   -0.13 |     0  0.0
     BOS	2011-09-09T03:48:57	55813.159	1.682	      dophot	  i  23.7144  ri   -0.13 |     0  0.0
     BOS	2011-09-09T03:51:44	55813.161	1.698	      dophot	  i  23.6397  ri   -0.13 |     0  0.0
     BOS	2011-09-09T03:56:13	55813.164	1.724	      dophot	  i  23.6743  ri   -0.13 |     0  0.0
     BOS	2011-09-09T03:59:18	55813.166	1.743	      dophot	  i  23.6770  ri   -0.13 |     0  0.0
     BOS	2011-09-09T04:02:04	55813.168	1.761	      dophot	  i  23.6772  ri   -0.13 |     0  0.0
     BOS	2011-09-09T04:04:48	55813.170	1.778	      dophot	  i  23.6803  ri   -0.13 |     0  0.0
     BOS	2011-09-09T04:07:29	55813.172	1.796	      dophot	  i  23.6872  ri   -0.13 |     0  0.0
     BOS	2011-09-10T03:10:51	55814.133	1.511	      dophot	  i  23.5946  ri   -0.13 |     0  0.0
     BOS	2011-09-10T03:13:40	55814.134	1.524	      dophot	  i  23.5116  ri   -0.13 |     0  0.0
     BOS	2011-09-10T03:16:18	55814.136	1.535	      dophot	  i  23.5653  ri   -0.13 |     0  0.0
     BOS	2011-09-10T03:19:01	55814.138	1.548	      dophot	  i  23.5035  ri   -0.13 |     0  0.0
     BOS	2011-09-10T03:21:43	55814.140	1.561	      dophot	  i  23.5571  ri   -0.13 |     0  0.0
     BOS	2011-09-10T03:24:21	55814.142	1.573	      dophot	  i  23.5114  ri   -0.13 |     0  0.0
     BOS	2011-09-10T03:27:09	55814.144	1.587	      dophot	  i  23.5083  ri   -0.13 |     0  0.0
     BOS	2011-09-10T03:29:48	55814.146	1.600	      dophot	  i  23.5069  ri   -0.13 |     0  0.0
     BOS	2011-09-10T03:34:05	55814.149	1.622	      dophot	  i  23.4678  ri   -0.13 |     0  0.0
     BOS	2011-09-10T03:36:45	55814.151	1.636	      dophot	  i  23.4159  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:07:33	55816.130	1.531	      dophot	  i  23.3390  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:10:16	55816.132	1.544	      dophot	  i  23.3343  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:13:04	55816.134	1.557	      dophot	  i  23.3400  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:15:49	55816.136	1.570	      dophot	  i  23.3781  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:19:36	55816.139	1.588	      dophot	  i  23.4076  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:22:40	55816.141	1.604	      dophot	  i  23.4159  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:25:18	55816.143	1.617	      dophot	  i  23.4535  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:27:56	55816.144	1.631	      dophot	  i  23.4710  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:32:17	55816.147	1.655	      dophot	  i  23.3930  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:35:04	55816.149	1.670	      dophot	  i  23.4266  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:37:53	55816.151	1.686	      dophot	  i  23.3875  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:40:28	55816.153	1.701	      dophot	  i  23.4265  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:43:15	55816.155	1.717	      dophot	  i  23.3803  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:45:56	55816.157	1.734	      dophot	  i  23.4242  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:48:39	55816.159	1.750	      dophot	  i  23.4585  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:51:20	55816.161	1.767	      dophot	  i  23.3758  ri   -0.13 |     0  0.0
     BOS	2011-09-12T03:55:55	55816.164	1.797	      dophot	  i  23.4429  ri   -0.13 |     0  0.0
     BOS	2011-09-14T03:00:53	55818.126	1.537	      dophot	  i  23.5702  ri   -0.13 |     0  0.0
     BOS	2011-09-14T03:10:57	55818.133	1.585	      dophot	  i  23.5022  ri   -0.13 |     0  0.0
     BOS	2011-09-14T03:03:29	55818.127	1.549	      dophot	  i  23.5902  ri   -0.13 |     0  0.0
     BOS	2011-09-14T03:06:19	55818.129	1.562	      dophot	  i  23.5433  ri   -0.13 |     0  0.0
     BOS	2011-09-14T03:13:55	55818.135	1.599	      dophot	  i  23.5002  ri   -0.13 |     0  0.0
     BOS	2011-09-14T03:16:36	55818.137	1.613	      dophot	  i  23.4911  ri   -0.13 |     0  0.0
     BOS	2011-09-14T03:19:17	55818.138	1.627	      dophot	  i  23.4358  ri   -0.13 |     0  0.0
     BOS	2011-09-14T03:21:57	55818.140	1.641	      dophot	  i  23.4787  ri   -0.13 |     0  0.0
     BOS	2011-09-14T03:24:41	55818.142	1.656	      dophot	  i  23.4563  ri   -0.13 |     0  0.0
     BOS	2011-09-14T03:27:20	55818.144	1.671	      dophot	  i  23.4593  ri   -0.13 |     0  0.0
     BOS	2011-09-14T03:31:12	55818.147	1.693	      dophot	  i  24.2145  ri   -0.13 |     0  0.0
     BOS	2011-09-14T03:41:28	55818.154	1.755	      dophot	  i  24.2182  ri   -0.13 |     0  0.0
     BOS	2011-09-14T03:34:36	55818.149	1.713	      dophot	  i  24.2004  ri   -0.13 |     0  0.0
     BOS	2011-09-14T03:37:59	55818.151	1.733	      dophot	  i  24.2044  ri   -0.13 |     0  0.0
     BOS	2011-09-14T03:44:46	55818.156	1.776	      dophot	  i  24.2104  ri   -0.13 |     0  0.0
     BOS	2011-09-14T03:48:07	55818.158	1.798	      dophot	  i  24.2145  ri   -0.13 |     0  0.0
     BOS	2011-09-15T03:04:59	55819.128	1.575	      dophot	  i  24.2224  ri   -0.13 |     0  0.0
     BOS	2011-09-15T03:08:21	55819.131	1.591	      dophot	  i  24.2302  ri   -0.13 |     0  0.0
     BOS	2011-09-15T03:17:00	55819.137	1.636	      dophot	  i  24.2529  ri   -0.13 |     0  0.0
     BOS	2011-09-15T03:11:45	55819.133	1.608	      dophot	  i  24.1983  ri   -0.13 |     0  0.0
     BOS	2011-09-15T03:20:26	55819.139	1.654	      dophot	  i  24.2382  ri   -0.13 |     0  0.0
     BOS	2011-09-15T03:27:21	55819.144	1.693	      dophot	  i  24.2084  ri   -0.13 |     0  0.0
     BOS	2011-09-15T03:23:57	55819.142	1.674	      dophot	  i  24.2077  ri   -0.13 |     0  0.0
     BOS	2011-09-15T03:43:16	55819.155	1.792	      dophot	  i  24.1637  ri   -0.13 |     0  0.0
     BOS	2011-09-16T03:00:24	55820.125	1.571	      dophot	  i  24.3329  ri   -0.13 |     0  0.0
